Time,Centre position X,Centre position Y
0.000,,
0.240,286,100
0.350,286,100
0.470,286,101
0.580,287,102
0.690,287,102
0.800,286,101
0.910,285,101
1.020,286,101
1.150,286,101
1.260,286,101
1.370,285,101
1.490,286,101
1.610,288,102
1.720,289,103
1.830,288,104
1.950,286,104
2.060,286,106
2.180,284,108
2.300,283,108
2.420,282,107
2.540,283,107
2.650,284,107
2.760,284,110
2.880,284,113
3.000,284,119
3.110,283,130
3.240,285,143
3.360,285,152
3.480,287,164
3.590,286,173
3.700,288,185
3.830,288,194
3.950,289,205
4.080,289,215
4.190,290,219
4.310,291,227
4.420,290,235
4.540,290,245
4.660,290,252
4.770,291,259
4.890,290,263
5.000,291,266
5.130,291,263
5.240,292,264
5.360,292,264
5.480,293,267
5.600,293,266
5.700,294,265
5.820,293,265
5.940,293,264
6.060,292,263
6.180,291,263
6.290,291,264
6.400,289,270
6.520,286,274
6.640,285,277
6.760,285,277
6.880,285,277
7.010,284,275
7.120,283,276
7.230,283,276
7.350,283,276
7.470,284,276
7.580,284,279
7.700,283,281
7.810,283,289
7.930,284,299
8.040,285,312
8.160,285,321
8.280,286,336
8.380,286,347
8.490,285,359
8.610,286,370
8.730,286,384
8.850,287,390
8.950,287,391
9.070,287,392
9.190,286,393
9.300,287,392
9.410,287,392
9.530,290,392
9.640,291,392
9.750,291,392
9.860,292,391
9.970,292,391
10.090,291,391
10.200,291,391
10.320,290,390
10.430,288,388
10.550,285,386
10.660,284,387
10.790,282,392
10.900,283,394
11.020,282,394
11.140,282,395
11.270,282,395
11.380,283,395
11.490,284,394
11.620,284,393
11.740,284,393
11.850,284,391
11.980,283,391
12.100,283,391
12.210,282,390
12.330,283,390
12.440,284,390
12.560,284,390
12.670,285,390
12.790,285,390
12.900,289,390
13.010,291,392
13.130,292,393
13.250,292,394
13.370,292,394
13.480,291,394
13.590,290,393
13.710,289,390
13.830,289,389
13.940,288,385
14.060,287,380
14.180,287,367
14.290,289,356
14.410,290,338
14.510,290,326
14.630,291,312
14.740,292,294
14.850,292,282
14.970,291,265
15.090,290,257
15.210,289,244
15.320,289,238
15.430,289,240
15.550,289,242
15.670,288,242
15.780,287,240
15.890,285,238
16.010,285,234
16.120,285,234
16.230,285,234
16.360,284,236
16.470,284,235
16.580,283,235
16.700,283,235
16.820,283,235
16.930,284,236
17.040,287,237
17.160,288,235
17.280,291,228
17.390,292,223
17.510,293,223
17.620,293,223
17.740,292,225
17.860,293,225
17.970,293,225
18.080,293,225
18.190,293,225
18.300,293,226
18.430,292,226
18.540,292,225
18.660,290,221
18.780,289,215
18.890,288,209
19.000,286,207
19.120,285,207
19.240,285,208
19.360,284,209
19.480,284,209
19.590,284,209
19.720,285,210
19.840,287,213
19.950,286,214
20.070,286,218
20.190,284,223
20.310,283,229
20.430,281,236
20.550,280,241
20.670,279,243
20.800,279,246
20.910,280,248
21.020,281,254
21.140,282,263
21.250,283,268
21.360,284,270
21.470,285,269
21.590,287,270
21.700,289,271
21.820,290,271
21.940,290,272
22.060,291,272
22.170,291,273
22.280,291,273
22.390,290,271
22.510,287,268
22.620,285,269
22.740,283,277
22.860,283,280
22.980,283,282
23.100,283,283
23.210,282,282
23.330,282,282
23.460,282,282
23.570,282,282
23.690,282,282
23.800,282,283
23.920,282,282
24.030,282,283
24.140,282,283
24.260,282,283
24.370,282,282
24.490,283,282
24.600,283,283
24.720,285,283
24.840,287,288
24.950,287,293
25.070,287,302
25.190,287,303
25.300,286,302
25.420,286,301
25.540,286,298
25.660,286,296
25.780,287,295
25.900,289,294
26.010,289,294
26.130,289,294
26.240,289,294
