Time,Centre position X,Centre position Y
0.000,,
0.220,295,101
0.330,295,101
0.440,294,101
0.560,294,102
0.670,294,102
0.780,292,102
0.900,290,102
1.010,290,103
1.130,289,103
1.240,289,103
1.350,289,103
1.480,289,103
1.600,288,103
1.720,288,103
1.840,288,104
1.960,289,103
2.080,291,103
2.200,292,104
2.310,293,104
2.420,294,104
2.530,295,104
2.650,295,104
2.770,295,105
2.870,295,105
2.980,295,104
3.100,294,105
3.220,294,105
3.340,294,105
3.450,294,105
3.570,295,107
3.670,295,110
3.790,295,112
3.910,295,113
4.030,294,114
4.140,294,115
4.270,294,115
4.380,294,115
4.490,294,115
4.610,294,116
4.730,294,117
4.840,293,118
4.970,293,118
5.090,291,119
5.210,289,120
5.320,289,122
5.440,290,123
5.550,289,125
5.670,288,126
5.790,287,128
5.910,287,130
6.020,286,131
6.130,286,132
6.250,286,134
6.370,285,136
6.490,285,135
6.610,285,134
6.720,284,134
6.840,284,134
6.960,284,134
7.070,284,133
7.190,284,133
7.310,284,133
7.420,285,134
7.540,286,138
7.650,287,146
7.780,288,154
7.900,288,160
8.010,288,166
8.120,289,175
8.240,288,182
8.370,289,191
8.480,289,200
8.590,288,206
8.710,289,212
8.830,288,218
8.950,287,219
9.060,287,218
9.180,287,219
9.300,287,219
9.410,287,223
9.540,288,228
9.660,289,234
9.770,290,238
9.890,290,242
10.000,290,248
10.120,290,249
10.240,290,250
10.360,290,248
10.480,291,249
10.590,292,248
10.710,292,246
10.830,295,246
10.950,300,246
11.060,302,247
11.180,306,247
11.300,314,250
11.420,326,250
11.520,334,249
11.630,341,249
11.750,350,249
11.850,354,249
11.970,365,249
12.080,372,249
12.190,382,249
12.310,390,249
12.430,399,248
12.540,407,248
12.660,412,248
12.780,413,248
12.890,411,248
13.010,410,248
13.120,412,247
13.240,413,247
13.350,413,247
13.480,415,248
13.590,416,248
13.700,421,250
13.820,424,249
13.940,426,248
14.060,428,250
14.190,427,249
14.300,430,251
14.420,430,251
14.530,429,251
14.650,428,249
14.770,426,249
14.880,421,247
15.000,421,251
15.110,420,251
15.220,414,249
15.340,408,249
15.460,395,249
15.560,386,247
15.690,376,247
15.800,369,246
15.910,364,245
16.030,355,246
16.140,341,247
16.270,332,247
16.390,323,248
16.510,317,247
16.630,314,247
16.740,313,247
16.860,312,246
16.970,314,246
17.090,314,246
17.200,314,246
17.320,313,246
17.430,313,246
17.550,313,245
17.670,311,245
17.780,307,243
17.890,307,243
18.000,307,243
18.110,308,243
18.220,310,244
18.330,309,245
18.450,305,246
18.570,303,248
18.690,301,251
18.800,300,254
18.920,300,255
19.050,301,255
19.150,301,255
19.280,301,254
19.390,301,254
19.510,301,254
19.620,301,254
19.740,301,254
19.870,301,254
19.990,300,256
20.100,298,257
20.220,296,259
20.340,294,260
20.460,293,260
20.580,292,261
20.700,292,261
20.810,292,262
20.930,293,261
21.050,295,259
21.160,296,259
21.280,296,259
21.390,298,256
