Time,Centre position X,Centre position Y
0.000,,
0.220,288,151
0.340,288,163
0.460,287,170
0.570,287,179
0.690,287,187
0.810,287,200
0.910,286,209
1.030,286,218
1.150,285,227
1.260,285,233
1.370,283,242
1.500,281,246
1.620,281,252
1.730,281,252
1.860,281,248
1.960,281,248
2.080,281,247
2.200,281,247
2.310,280,247
2.430,279,247
2.540,278,248
2.660,275,248
2.770,269,249
2.890,258,249
3.010,251,248
3.120,246,247
3.240,243,246
3.350,241,247
3.470,240,247
3.580,237,248
3.700,228,249
3.810,220,249
3.930,216,249
4.050,206,250
4.170,198,250
4.280,193,251
4.400,185,251
4.510,175,252
4.630,170,252
4.750,165,252
4.870,161,252
4.990,158,254
5.110,152,253
5.220,152,253
5.350,150,252
5.470,150,252
5.570,151,255
5.690,151,255
5.800,151,255
5.910,151,256
6.030,150,256
6.140,151,256
6.270,151,255
6.380,151,255
6.490,150,255
6.600,150,254
6.710,151,253
6.830,151,251
6.950,151,249
7.060,150,249
7.180,148,249
7.290,146,249
7.410,145,250
7.540,145,250
7.660,146,249
7.780,151,250
7.900,154,250
8.020,155,250
8.130,160,250
8.250,165,250
8.360,168,250
8.480,169,252
8.600,168,251
8.710,168,250
8.830,169,251
8.940,170,251
9.060,169,251
9.170,167,252
9.290,166,252
9.420,166,252
9.540,166,252
9.660,167,252
9.780,166,251
9.900,167,251
10.020,174,251
10.140,179,251
10.250,184,250
10.370,189,250
10.480,198,251
10.590,202,251
10.700,207,252
10.820,210,252
10.940,214,253
11.050,216,253
11.170,216,254
11.290,212,253
11.400,211,253
11.520,212,254
11.650,213,254
11.760,213,254
11.870,214,254
11.980,214,254
12.090,213,254
12.210,214,255
12.320,214,255
12.430,212,254
12.550,212,254
12.660,215,253
12.780,217,252
12.900,223,251
13.010,231,250
13.130,236,249
13.240,239,249
13.360,245,248
13.470,251,248
13.590,254,248
13.700,256,248
13.820,256,247
13.930,256,247
14.040,257,247
14.160,257,246
14.280,257,246
14.390,257,247
14.500,257,246
14.620,257,247
14.740,258,246
14.860,258,246
14.980,258,246
15.100,257,247
15.220,258,247
15.330,259,247
15.440,260,248
15.560,261,249
15.680,262,249
15.800,264,251
15.920,265,251
16.030,265,251
16.140,266,252
16.250,266,252
16.360,266,252
16.480,263,250
16.600,263,250
16.730,264,250
16.840,263,250
16.960,264,250
17.060,263,250
17.180,262,249
17.300,260,249
17.410,256,249
17.530,253,250
17.650,246,253
17.760,233,255
17.890,219,255
18.010,207,254
18.130,196,254
18.250,180,253
18.380,170,252
18.490,165,252
18.610,162,252
18.720,158,254
18.830,154,252
18.950,151,251
19.060,150,250
19.180,149,251
19.290,149,251
19.400,148,251
19.520,148,251
19.630,148,251
19.760,149,251
19.880,151,251
20.000,151,250
20.110,151,250
20.240,151,250
20.370,152,250
20.480,152,249
20.600,151,248
20.720,151,247
20.840,151,247
20.950,151,246
21.060,151,247
21.180,148,250
21.290,148,251
21.410,148,252
21.530,149,251
21.650,151,252
21.760,152,251
21.880,152,251
21.990,153,251
22.110,153,250
22.220,153,250
22.340,153,250
22.460,153,250
22.580,154,253
22.700,154,253
22.820,154,253
22.930,154,253
23.050,155,253
23.170,154,253
23.290,154,253
23.410,152,252
23.530,152,251
23.650,153,251
23.770,156,251
23.880,159,251
24.000,162,250
24.110,167,249
24.230,173,248
24.350,174,247
24.460,178,247
24.580,186,246
24.700,193,245
24.820,196,245
24.940,195,245
25.060,194,245
25.170,195,245
25.290,195,245
25.410,195,246
25.520,194,246
25.640,194,246
25.770,194,247
25.880,194,247
25.990,194,247
26.110,195,248
26.230,195,248
26.340,195,248
26.460,194,247
26.570,196,247
26.690,198,246
26.800,200,247
26.920,196,248
27.030,196,247
27.150,197,247
27.270,197,247
27.390,198,247
27.500,198,247
27.610,198,246
27.730,197,247
27.840,197,246
27.970,197,247
28.090,196,247
28.200,199,246
28.310,203,246
28.430,209,246
28.550,216,246
28.670,223,246
28.780,231,246
28.890,237,247
29.020,243,248
29.130,248,248
29.250,251,248
29.370,252,249
29.480,255,250
29.600,257,251
29.710,257,251
29.830,258,251
29.930,258,251
30.050,258,251
30.160,257,250
30.270,256,250
30.380,257,250
30.490,258,250
30.610,260,250
30.730,260,249
30.840,260,250
30.960,261,250
31.090,261,250
31.210,261,249
31.330,264,249
31.460,265,248
31.580,266,247
31.690,268,247
31.810,269,245
31.920,270,245
32.040,270,245
32.160,268,246
32.280,267,247
32.400,267,247
32.510,267,247
32.630,267,247
32.750,267,247
32.860,268,246
32.980,268,246
33.100,270,245
33.220,270,245
33.330,270,245
33.450,270,245
33.570,269,245
33.680,269,245
33.800,270,244
33.920,269,245
34.030,267,247
34.150,267,248
34.250,268,248
34.370,271,249
34.500,274,250
34.620,276,251
34.730,277,251
34.850,278,252
34.970,279,252
35.080,277,251
35.200,273,251
35.320,274,252
35.430,274,254
35.540,274,254
35.650,273,252
35.780,272,250
35.900,276,250
36.020,281,250
36.140,285,251
36.250,287,251
36.370,286,251
36.480,286,251
36.610,284,249
36.720,287,248
36.830,290,248
36.940,294,249
37.050,296,249
37.170,294,248
37.280,292,247
37.390,290,246
37.500,291,246
37.620,291,246
37.740,294,247
37.850,301,247
37.970,313,249
38.090,321,249
38.210,330,250
38.330,338,251
38.440,343,249
38.560,347,250
38.680,356,249
38.800,370,250
38.920,377,250
39.030,386,249
39.150,393,249
39.270,402,248
39.390,405,248
39.500,409,248
39.620,414,247
39.730,415,247
39.850,416,248
39.970,417,248
40.080,417,247
40.200,417,247
40.310,417,247
40.420,409,247
40.540,410,247
40.660,410,248
40.780,407,248
40.900,404,248
41.010,399,249
41.120,393,249
41.240,386,250
41.370,379,251
41.490,376,252
41.610,376,253
41.720,377,253
41.840,377,251
41.970,376,252
42.080,377,252
42.210,376,251
42.320,374,251
42.430,368,251
42.550,361,251
42.660,349,251
42.780,343,251
42.890,336,250
43.010,329,249
43.130,326,250
43.250,325,250
43.370,324,250
43.480,321,251
43.600,319,251
43.710,319,251
43.830,318,251
43.940,318,251
44.060,315,251
44.180,315,252
44.300,313,252
44.410,312,252
44.530,311,252
44.640,309,252
44.750,309,252
44.870,308,253
44.990,308,253
45.100,307,253
45.210,307,253
45.320,308,252
45.420,308,253
45.540,309,253
45.660,309,252
45.780,309,252
45.900,308,253
46.010,308,253
46.130,307,253
46.250,305,254
46.360,304,255
46.480,305,254
46.590,307,253
46.700,307,250
46.820,305,249
46.930,300,247
47.050,297,247
47.170,295,247
47.290,287,246
47.410,277,246
47.520,267,247
47.640,250,246
47.760,236,246
47.870,220,245
47.980,209,244
48.090,192,245
48.210,181,246
48.330,171,247
48.450,165,247
48.550,163,248
48.670,164,247
48.780,164,248
48.890,161,248
49.010,157,247
49.120,149,249
49.240,149,250
49.360,150,250
49.470,151,250
49.590,151,249
49.720,152,251
49.830,151,250
49.950,150,251
50.060,150,251
50.180,150,251
50.290,150,250
50.400,150,250
50.520,149,251
50.630,149,251
50.750,150,251
50.860,150,250
50.980,149,250
51.090,149,251
51.220,150,251
51.330,150,252
51.450,151,252
51.570,151,252
51.680,149,253
51.800,149,252
51.920,147,252
52.030,148,252
52.140,149,252
52.250,148,251
52.360,147,252
52.480,148,253
52.590,149,254
52.710,147,253
52.820,148,253
52.930,148,252
53.050,149,253
53.160,149,252
53.280,148,252
53.380,149,252
53.500,150,252
53.610,151,253
53.730,150,253
53.850,149,253
53.960,148,253
54.080,148,253
54.190,149,252
54.310,148,253
54.430,148,253
54.540,147,252
54.660,148,253
54.770,148,252
54.880,147,252
55.000,148,252
55.110,148,251
55.230,148,252
55.340,148,252
55.460,148,252
55.570,147,252
55.680,148,253
55.790,148,252
55.910,148,252
56.030,148,253
56.160,148,253
56.270,148,252
56.380,148,252
56.490,149,252
56.610,150,252
56.720,150,252
56.830,151,252
56.950,151,251
57.070,150,252
57.190,151,252
57.310,151,252
57.440,150,252
57.540,150,252
57.650,150,252
57.760,149,252
57.880,148,252
58.000,148,252
58.110,148,252
58.230,148,252
58.350,148,252
58.470,148,251
58.590,149,251
58.700,148,251
58.820,150,250
58.930,150,250
59.050,150,250
59.170,150,250
59.280,150,250
59.400,149,252
59.530,148,252
59.640,148,252
59.740,148,252
59.870,147,252
59.990,146,252
60.120,146,252
60.240,146,252
60.350,146,251
60.470,147,252
60.580,146,251
60.700,146,251
60.820,146,252
60.940,146,252
61.060,146,252
61.170,146,251
61.290,147,252
61.410,147,251
61.530,147,251
61.640,147,251
61.760,146,252
61.870,146,251
61.990,147,251
62.100,147,251
62.210,147,251
62.330,147,251
62.450,146,251
62.560,147,251
62.680,146,252
62.790,146,252
62.900,146,252
63.020,146,251
63.130,146,252
63.250,146,251
63.360,146,251
63.480,147,251
63.590,146,251
63.710,146,251
63.820,147,251
63.940,146,251
64.060,146,251
64.170,146,252
64.280,146,251
64.410,146,251
64.530,146,252
64.640,146,251
64.770,147,251
64.890,146,251
65.000,147,251
65.120,147,252
65.230,147,252
65.340,148,251
65.460,148,251
65.570,148,252
65.690,147,252
65.820,147,252
65.940,147,252
66.060,147,252
66.170,147,252
66.280,148,252
66.390,149,252
66.510,149,253
66.620,151,252
66.730,152,251
66.850,151,252
66.960,149,252
67.070,148,252
67.180,148,253
67.300,149,253
67.410,149,254
67.530,149,254
67.640,148,253
67.750,146,251
67.870,147,250
67.990,147,251
68.100,147,251
68.220,148,252
68.330,148,252
68.430,148,252
68.540,148,252
68.650,149,250
68.770,151,249
68.890,152,249
69.000,152,249
69.110,152,248
69.230,152,249
69.350,152,249
69.460,152,249
69.580,152,249
69.690,152,249
69.810,155,248
69.930,156,248
70.040,155,249
70.170,151,249
70.280,150,249
70.390,151,249
70.500,151,249
70.620,151,249
70.740,152,249
70.870,156,248
70.990,160,248
71.110,161,248
71.220,161,248
71.340,161,248
71.450,163,247
71.560,163,247
71.680,163,248
71.790,162,249
71.910,161,249
72.040,160,249
72.150,160,250
72.280,160,250
72.400,160,250
72.510,160,250
72.640,160,251
72.750,160,251
72.880,160,251
73.000,160,251
73.110,159,250
73.240,158,250
73.360,156,250
73.480,154,250
73.590,154,251
73.700,154,251
73.820,154,251
73.940,154,251
74.050,153,251
74.160,152,250
74.280,151,250
74.400,151,249
74.500,150,248
74.620,151,248
74.730,150,249
74.850,150,249
74.980,151,249
75.090,152,250
75.200,152,250
75.320,152,251
75.440,152,250
75.560,152,251
75.670,151,252
75.780,152,251
75.900,152,251
76.020,152,251
76.130,152,251
76.260,152,251
76.370,153,251
76.490,152,251
76.600,152,251
76.730,153,251
76.850,152,251
76.970,152,251
77.090,152,251
77.220,152,251
77.340,152,251
77.460,152,251
77.580,152,251
77.690,152,251
77.800,152,251
77.920,152,251
78.040,152,251
78.160,152,251
78.280,152,251
78.390,152,251
78.510,151,251
78.630,152,251
78.750,152,251
78.870,152,252
78.990,152,251
79.100,152,251
