Time,Centre position X,Centre position Y
0.000,,
0.210,292,106
0.320,291,106
0.450,290,109
0.570,289,114
0.680,287,118
0.790,287,122
0.900,286,126
1.010,284,131
1.130,285,135
1.250,284,140
1.360,284,145
1.470,284,151
1.600,282,155
1.720,282,156
1.830,282,156
1.940,282,154
2.050,282,154
2.160,283,153
2.280,283,150
2.400,282,149
2.510,282,149
2.630,283,149
2.740,284,150
2.850,285,153
2.970,287,157
3.070,288,161
3.200,288,162
3.310,288,162
3.440,289,162
3.560,289,162
3.680,289,163
3.790,289,163
3.910,289,163
4.020,289,163
4.150,288,166
4.270,287,170
4.380,287,176
4.500,287,181
4.630,286,188
4.730,286,197
4.850,286,202
4.960,284,207
5.090,284,215
5.200,283,218
5.310,283,218
5.430,283,218
5.540,284,217
5.660,285,219
5.780,286,223
5.890,286,227
6.010,288,232
6.130,289,235
6.240,288,235
6.360,289,237
6.480,291,239
6.590,294,240
6.710,295,241
6.830,292,239
6.950,291,240
7.060,291,242
7.180,290,247
7.290,290,249
7.420,290,249
7.540,290,251
7.660,290,248
7.770,289,250
7.890,289,252
8.000,286,253
8.120,285,254
8.230,284,254
8.350,285,254
8.470,285,253
8.580,287,251
8.700,287,252
8.810,288,252
8.920,289,251
9.040,289,250
9.170,290,246
9.280,291,245
9.400,294,245
9.510,298,245
9.630,297,245
9.750,294,245
9.860,293,244
9.970,293,245
10.090,294,246
10.210,293,246
10.320,292,245
10.430,291,249
10.540,290,252
10.660,290,254
10.780,290,254
10.890,290,253
11.010,290,251
11.130,290,245
11.250,290,243
11.370,293,243
11.490,295,243
11.600,296,243
11.720,296,243
11.850,296,244
11.970,304,245
12.080,312,247
12.210,324,249
12.330,333,249
12.450,342,251
12.570,350,250
12.690,360,251
12.810,372,251
12.920,379,252
13.040,391,253
13.160,400,252
13.280,404,252
13.400,408,252
13.510,411,252
13.620,411,252
13.730,407,252
13.850,400,252
13.960,402,252
14.070,402,252
14.190,399,252
14.310,396,251
14.420,397,251
14.540,398,251
14.660,398,251
14.780,400,250
14.900,403,250
15.020,405,251
15.140,405,250
15.260,403,251
15.380,400,252
15.490,398,250
15.610,390,250
15.720,382,249
15.830,372,250
15.950,356,251
16.060,341,252
16.180,331,252
16.310,320,252
16.420,316,251
16.540,312,251
16.650,310,251
16.770,310,251
16.880,312,251
16.990,310,249
17.110,308,247
17.220,307,246
17.350,308,246
17.470,308,246
17.590,308,247
17.700,308,246
17.820,308,247
17.940,308,247
18.050,307,247
18.170,306,246
18.290,305,245
18.400,302,245
18.520,301,244
18.640,302,244
18.750,304,245
18.870,306,247
18.990,307,248
19.110,305,250
19.220,302,251
19.340,299,252
19.470,299,252
19.590,300,252
19.710,304,251
19.830,306,251
19.950,306,250
20.070,307,250
20.180,307,248
20.300,304,247
20.420,301,245
20.530,300,244
20.650,299,243
20.760,300,243
20.880,298,243
20.990,298,242
21.110,299,243
21.230,299,243
21.350,299,243
21.460,299,243
21.580,300,243
21.700,299,243
21.820,300,244
21.930,299,243
22.040,296,238
22.160,295,233
22.280,294,234
22.400,293,233
22.510,292,233
22.620,292,232
22.740,293,234
22.850,294,236
22.960,295,239
23.080,296,240
23.200,296,239
23.330,295,235
23.440,295,236
23.550,295,236
23.660,297,241
23.790,300,245
23.910,299,248
24.030,298,248
24.150,296,249
24.260,298,249
24.380,308,250
24.500,328,252
24.620,341,253
24.730,355,253
24.850,365,254
24.970,371,253
25.090,379,252
25.210,391,251
25.320,398,251
25.440,400,251
25.560,396,250
25.670,395,251
25.790,395,251
25.900,397,252
26.030,402,254
26.140,399,253
26.250,395,251
26.370,393,250
26.480,389,249
26.600,390,248
26.710,389,248
26.830,382,249
26.950,371,251
27.070,361,252
27.180,348,251
27.300,335,248
27.410,329,248
27.520,328,248
27.630,328,248
27.750,325,247
