Time,Centre position X,Centre position Y
0.000,,
0.200,290,325
0.330,291,331
0.440,289,337
0.550,289,342
0.670,290,348
0.800,289,354
0.920,289,361
1.030,289,365
1.150,289,369
1.250,289,371
1.370,288,370
1.480,288,371
1.590,287,371
1.720,288,371
1.830,290,369
1.950,291,372
2.060,292,375
2.180,292,378
2.310,292,380
2.420,293,381
2.540,293,380
2.660,293,380
2.780,292,379
2.890,292,378
3.020,291,377
3.140,291,376
3.260,290,373
3.380,288,368
3.490,287,367
3.610,286,365
3.720,286,365
3.840,285,362
3.960,285,360
4.080,287,356
4.190,288,354
4.300,290,350
4.410,291,341
4.530,291,332
4.640,292,324
4.750,291,318
4.860,291,313
4.980,291,305
5.180,286,264
5.300,286,260
5.410,285,256
5.530,286,256
5.640,288,255
5.760,290,252
5.870,298,248
5.990,306,247
6.100,322,247
6.220,331,247
6.330,339,247
6.450,346,247
6.560,358,245
6.690,369,245
6.800,370,244
6.920,373,245
7.050,372,245
7.170,372,245
7.290,371,246
7.410,373,246
7.530,372,245
7.640,372,245
7.760,372,246
7.870,373,246
7.980,377,245
8.090,377,245
8.200,377,245
8.310,378,245
8.420,379,246
8.530,386,244
8.660,394,245
8.780,395,244
8.890,394,244
9.010,394,244
9.120,395,244
9.240,395,244
9.360,394,244
9.480,394,244
9.590,395,244
9.700,395,244
9.820,395,244
9.940,395,244
10.060,395,244
10.180,394,244
10.290,395,244
10.410,395,244
10.520,400,244
10.640,405,244
10.760,408,243
10.870,413,244
10.990,413,244
11.110,414,245
11.220,415,245
11.340,415,245
11.450,415,245
11.570,419,244
11.680,415,244
11.830,413,245
11.980,424,245
12.100,420,245
12.210,417,246
12.330,420,245
12.440,419,246
12.560,419,246
12.670,418,246
12.790,419,247
12.900,420,247
13.030,424,248
13.150,427,248
13.260,428,249
13.370,429,249
13.490,431,248
13.610,431,249
13.730,432,251
13.850,434,251
13.960,433,252
14.080,433,252
14.220,434,252
14.340,435,252
14.460,434,251
14.580,433,251
14.790,434,250
14.900,434,250
15.020,434,249
15.140,432,248
15.260,428,251
15.380,422,250
15.500,413,251
15.610,405,252
15.720,400,251
15.840,393,250
15.950,388,250
16.080,384,249
16.200,377,249
16.320,373,248
16.430,366,249
16.540,353,249
16.660,343,249
16.780,336,250
16.900,327,249
17.020,322,250
17.130,318,249
17.240,313,250
