Time,Centre position X,Centre position Y
0.000,,
0.230,284,117
0.340,285,118
0.460,285,120
0.580,285,122
0.700,284,126
0.820,286,129
0.930,286,134
1.050,287,139
1.160,291,145
1.280,290,148
1.400,291,148
1.520,291,148
1.630,292,148
1.750,292,148
1.870,291,147
1.990,291,147
2.110,291,147
2.230,291,147
2.350,290,145
2.460,290,144
2.590,290,143
2.700,289,142
2.820,290,141
2.940,290,140
3.060,290,140
3.180,290,140
3.290,290,140
3.410,290,140
3.530,290,140
3.640,290,140
3.750,290,139
3.860,290,139
3.970,290,140
4.090,289,142
4.210,288,147
4.330,288,157
4.440,289,163
4.550,287,172
4.660,287,179
4.780,287,185
4.890,286,195
5.010,288,201
5.120,289,205
5.240,289,206
5.350,289,206
5.460,289,205
5.590,289,205
5.700,289,205
5.810,289,204
5.930,286,208
6.050,286,214
6.170,286,216
6.290,285,217
6.410,285,218
6.520,285,222
6.640,286,229
6.750,287,235
6.860,288,241
6.980,289,246
7.090,291,246
7.210,292,246
7.330,295,247
7.440,296,249
7.560,304,251
7.680,312,250
7.790,317,249
7.910,325,250
8.020,332,249
8.140,334,250
8.260,337,250
8.380,345,250
8.490,355,250
8.610,355,250
8.720,357,250
8.830,357,250
8.960,357,249
9.070,358,248
9.180,361,248
9.290,376,246
9.410,385,245
9.520,391,245
9.630,401,246
9.750,410,246
9.860,411,246
9.980,410,246
10.090,411,246
10.210,414,245
10.340,414,246
10.450,417,246
10.570,421,247
10.690,422,247
10.800,421,247
10.920,421,246
11.040,422,246
11.160,423,245
11.280,422,245
11.390,422,246
11.510,422,246
11.620,422,247
11.740,420,249
11.860,419,248
11.970,411,248
12.100,397,249
12.210,388,249
12.340,374,250
12.460,357,250
12.580,346,250
12.700,331,250
12.810,321,248
12.930,315,249
13.040,312,248
13.160,313,248
13.280,315,249
13.390,314,250
13.510,312,250
13.620,312,250
13.730,312,250
13.850,312,250
13.960,313,250
14.080,314,250
14.210,313,249
14.330,312,249
14.450,311,249
14.570,311,248
14.690,309,247
14.790,305,246
14.910,303,245
15.020,303,246
15.140,301,244
15.260,298,242
15.370,296,240
15.480,296,240
15.590,297,241
15.710,297,241
15.830,297,241
15.950,297,241
16.060,299,243
16.180,302,245
16.300,303,246
16.420,300,248
16.530,298,250
16.640,297,251
16.750,297,250
16.870,296,253
16.990,296,256
17.110,296,256
17.230,297,256
17.350,298,255
17.470,298,255
17.580,298,255
17.700,298,255
17.810,298,255
17.920,298,255
18.020,298,255
18.140,299,255
18.260,299,255
18.380,298,256
18.490,298,256
18.600,298,256
18.710,297,256
18.820,296,256
18.950,296,256
19.060,296,255
19.190,297,252
19.300,295,250
19.430,289,248
19.540,289,248
19.660,289,248
19.780,290,249
19.890,289,248
20.000,288,247
20.110,289,249
20.230,289,250
20.350,286,250
20.460,280,249
20.580,268,250
20.700,260,250
20.820,249,251
20.940,240,250
21.050,227,251
21.170,217,250
21.280,204,252
21.390,198,253
21.510,194,253
21.620,185,253
21.730,177,252
21.840,173,253
21.960,171,253
22.080,169,253
22.200,168,253
22.320,165,254
22.440,163,254
22.550,163,254
22.670,163,254
22.800,163,254
22.900,162,254
23.020,162,254
23.140,163,254
23.250,163,252
23.370,164,252
23.490,167,251
23.610,170,251
23.720,176,251
23.840,183,251
23.960,198,251
24.080,210,250
24.200,227,249
24.320,241,249
24.440,255,247
24.560,263,248
24.680,266,247
24.800,266,246
24.920,264,247
25.030,266,246
25.140,268,245
25.260,269,245
25.380,268,246
25.500,267,247
25.620,267,247
25.730,272,249
25.850,278,251
25.970,280,251
26.090,279,251
26.210,279,251
26.320,279,252
26.430,280,253
26.550,281,254
26.670,281,254
26.790,281,254
26.900,281,253
27.020,283,252
27.140,287,252
27.270,291,251
27.380,297,250
27.500,298,250
27.610,299,250
27.720,297,250
27.840,295,249
27.950,293,249
28.060,293,247
28.180,292,245
28.300,292,245
28.420,292,245
28.530,291,246
28.650,291,247
28.770,291,247
28.890,291,248
29.000,291,248
29.120,291,250
29.230,295,250
29.350,301,251
29.470,311,251
29.580,324,252
29.700,337,250
29.820,349,248
29.930,350,249
30.050,350,249
30.160,350,249
30.270,350,249
30.400,355,250
30.510,366,252
30.620,384,250
30.740,396,250
30.860,410,248
30.980,416,248
31.100,417,249
31.230,415,248
31.340,415,248
31.450,415,248
31.560,417,248
31.670,415,248
31.790,415,247
31.910,414,247
32.030,415,247
32.140,415,247
32.260,416,247
32.370,417,247
32.490,420,248
32.610,425,251
32.730,420,249
32.840,411,248
32.970,398,248
33.090,383,248
33.210,371,249
33.330,356,250
33.450,343,252
33.570,335,252
33.680,327,252
33.800,319,250
33.910,313,251
34.020,313,251
